AñoMes,Aerolinea,Codigo_IATA,Tipo,Región,Tipo_Operacion,Categoria_Precios,Terminal,Area_Terminal,Cantidad_Pasajeros,Pasajeros_Atrasados_Perdida_Conexion,Vuelos_Atrasados_Aeropuerto
201701,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,8164,735-368,3
201701,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,415,71-44,0
201701,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,12767,3319-1328,16
201701,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,14117,2118-974,7
201701,United Airlines,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,187,19-5,0
201701,United Airlines,UA,International,Europe,Deplaned,Other,International,G,14284,1857-1021,8
201701,United Airlines,UA,International,Europe,Enplaned,Other,International,G,14095,3101-2078,16
201701,United Airlines,UA,International,Europe,Thru / Transit,Other,International,G,207,43-15,0
201701,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,5980,1615-888,7
201701,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,6469,970-417,3
201701,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,107,29-19,0
201701,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,86113,14639-6734,92
201701,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,86389,19869-7153,67
201701,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,6846,753-339,3
201701,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,6745,877-368,4
201702,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3000,840-487,4
201702,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2976,565-198,2
201702,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 3,E,17802,4451-2136,28
201702,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,17193,1547-449,8
201702,Air China,CA,International,Asia,Deplaned,Other,International,G,5125,769-392,5
201702,Air China,CA,International,Asia,Enplaned,Other,International,G,5277,1319-488,6
201702,Air France,AF,International,Europe,Deplaned,Other,International,A,8442,1773-1099,6
201702,Air France,AF,International,Europe,Enplaned,Other,International,A,8405,2017-484,9
201702,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6352,1016-599,5
201702,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4620,554-310,3
201702,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,7932,1507-919,5
201702,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,8139,814-407,5
201702,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,26295,4207-2650,17
201702,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,27120,6780-4204,24
201702,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7321,1025-554,5
201702,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,6398,768-177,3
201702,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5960,1192-286,8
201702,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6706,872-584,3
201702,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,131215,11809-6613,74
201702,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,132259,30420-16731,136
201702,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4331,823-510,3
201702,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4767,810-203,5
201702,British Airways,BA,International,Europe,Deplaned,Other,International,A,13186,2637-738,21
201702,British Airways,BA,International,Europe,Enplaned,Other,International,A,13721,3430-1201,12
201702,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,20488,3278-1115,17
201702,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20308,3249-1137,15
201702,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10541,1476-443,6
201702,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9961,2789-1227,22
201702,Continental Airlines,CO,Domestic,US,Deplaned,Other,Terminal 1,B,55239,9391-3850,37
201702,Continental Airlines,CO,Domestic,US,Enplaned,Other,Terminal 1,B,54187,7586-1897,32
201702,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,103930,19747-10466,70
201702,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,105077,23117-14101,94
201702,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,1448,319-89,2
201702,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,6611,1587-635,13
201702,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,6378,1212-679,4
201702,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,12619,3281-1214,22
201702,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11974,2515-1685,14
201702,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,9274,1206-277,5
201702,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,8605,1979-475,7
201702,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,13732,1648-775,7
201702,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,12736,3184-1369,24
201702,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7914,1504-842,12
201702,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7564,2042-1246,11
201702,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,9160,1374-728,5
201702,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,8759,1139-649,7
201702,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6192,1672-719,6
201702,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,7259,1597-575,10
201702,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,30857,6171-3394,33
201702,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,30230,3023-665,11
201702,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7359,883-300,5
201702,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,6905,1657-365,12
201702,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4055,608-231,2
201702,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4226,1014-568,7
201702,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,17483,4021-2212,15
201702,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16854,3539-2336,16
201702,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,10899,1526-671,6
201702,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,10952,1533-552,12
201702,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3861,849-569,6
201702,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,3977,716-415,3
201702,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,10780,2156-539,12
201702,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,10380,1349-337,5
201702,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,C,2616,680-388,3
201702,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,C,2524,227-45,1
201702,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,12071,2656-876,11
201702,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10290,1749-1172,7
201702,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,4455,802-329,5
201702,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,3451,449-94,2
201702,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14725,3092-1639,20
201702,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14088,2677-1017,10
201702,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,7327,2052-595,7
201702,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,7140,1285-527,6
201702,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,115816,19689-12010,96
201702,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,115761,31255-10314,165
201702,United Airlines,UA,International,Canada,Deplaned,Other,International,G,2685,242-75,1
201702,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8734,873-297,4
201702,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,11139,2339-538,14
201702,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,116937,15202-3953,113
201702,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,116149,15099-3926,82
201702,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,168,40-21,0
201702,TACA,TA,International,Central America,Deplaned,Other,International,A,3968,1111-667,5
201702,TACA,TA,International,Central America,Enplaned,Other,International,A,4295,1160-638,4
201702,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,43313,11261-6194,56
201702,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,45513,4551-2731,38
201702,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,14693,2351-1246,10
201702,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,10087,1917-709,12
201702,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,20276,5069-1419,31
201702,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,20517,2667-1734,10
201702,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,366,44-18,0
201702,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,385230,88603-28353,575
201702,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,389815,81861-43386,465
201702,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6951,695-139,3
201702,United Airlines,UA,International,Asia,Deplaned,Other,International,G,56725,7942-2780,33
201702,United Airlines,UA,International,Asia,Enplaned,Other,International,G,54239,8136-1627,51
201702,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,2179,240-122,1
201702,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,9183,2479-992,10
201702,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7160,1217-669,5
201702,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,309,28-13,0
201702,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,16796,2687-1639,10
201702,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,16667,2000-680,9
201702,United Airlines,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,303,45-9,0
201702,United Airlines,UA,International,Europe,Deplaned,Other,International,G,19211,2497-774,10
201702,United Airlines,UA,International,Europe,Enplaned,Other,International,G,18624,1862-1080,12
201702,United Airlines,UA,International,Europe,Thru / Transit,Other,International,G,340,85-28,0
201702,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,7476,673-357,5
201702,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,7160,1504-406,8
201702,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,342,34-21,0
201702,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,102834,27765-15548,109
201702,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,104836,22016-13650,118
201702,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,8570,1200-756,8
201702,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8588,1718-911,10
201703,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3139,565-305,4
201703,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3209,321-170,2
201703,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 3,E,17503,3501-875,21
201703,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,18735,4684-1639,31
201703,Air China,CA,International,Asia,Deplaned,Other,International,G,7290,2041-1265,9
201703,Air China,CA,International,Asia,Enplaned,Other,International,G,6638,1261-504,6
201703,Air France,AF,International,Europe,Deplaned,Other,International,A,9904,1089-327,4
201703,Air France,AF,International,Europe,Enplaned,Other,International,A,9871,888-213,3
201703,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6101,915-403,4
201703,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4165,458-252,2
201703,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10509,2732-1503,12
201703,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,11098,2664-1652,10
201703,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,27178,4077-2569,17
201703,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,28495,5984-1316,25
201703,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7904,1739-1096,11
201703,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7410,1704-1142,13
201703,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6164,1603-834,5
201703,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5675,1078-226,5
201703,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,137661,22026-5507,172
201703,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,137778,38578-20446,168
201703,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4544,1091-436,4
201703,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4343,608-389,2
201703,British Airways,BA,International,Europe,Deplaned,Other,International,A,13659,2459-689,8
201703,British Airways,BA,International,Europe,Enplaned,Other,International,A,14192,2980-834,11
201703,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,20953,4819-3084,25
201703,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19302,5019-2660,17
201703,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9518,857-317,3
201703,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8382,1341-845,9
201703,Continental Airlines,CO,Domestic,US,Deplaned,Other,Terminal 1,B,56878,14788-6950,51
201703,Continental Airlines,CO,Domestic,US,Enplaned,Other,Terminal 1,B,57500,15525-6055,127
201703,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,111533,24537-5398,144
201703,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,109881,26371-6065,96
201703,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,1092,131-72,0
201703,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,5894,530-286,3
201703,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,4911,884-283,6
201703,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,13011,1952-976,8
201703,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11164,3014-1236,12
201703,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,9618,2501-950,16
201703,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,7968,1912-535,15
201703,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,13651,2184-1179,11
201703,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,12858,2957-1449,23
201703,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7254,1523-411,5
201703,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6741,876-237,7
201703,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,8313,1330-638,9
201703,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,8458,1607-595,5
201703,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5943,1486-342,8
201703,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5199,1040-260,8
201703,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,33805,8113-3245,27
201703,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,33070,5953-2917,38
201703,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8598,1548-759,10
201703,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,8760,788-386,5
201703,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,3815,992-258,7
201703,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3729,858-240,7
201703,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,13884,3888-1361,13
201703,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,14372,1437-661,8
201703,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,11634,1280-256,5
201703,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,11519,1843-645,9
201703,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3995,879-527,6
201703,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,4136,372-246,2
201703,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,10294,2574-1699,19
201703,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,9931,1986-437,9
201703,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,C,3527,952-600,4
201703,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,C,3883,349-150,2
